procurement_id,vendor_name,contract_date,economic_object_code,description_eng,contract_value,commodity_type_en,solicitation_procedure_en,owner_org_en,award_criteria_en,is_IB,PSIB,is_Tech
20230445A,WAINBEE LIMITED,2023-01-10T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",63420.5,Good,Advance Contract Award Notice,Natural Resources Canada,Not applicable,False,None,True
S112452,TELECOM COMPUTER,2023-01-26T00:00:00Z,1283.0,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),22273.43,Good,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
20230440A,LECO INSTRUMENTS ULC,2023-02-02T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",67960.04,Good,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
20230335A,"ARTIUM TECHNOLOGIES, INC.",2023-03-02T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",171903.27,Good,Advance Contract Award Notice,Natural Resources Canada,Not applicable,False,None,True
3000763038,UNIVERSITY OF WATERLOO,2023-03-30T00:00:00Z,430.0,Scientific services,15820.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,True,None,True
80005814,SALESFORCE.COM CANADA CORPORATION,2023-01-30T00:00:00Z,1285.0,Application software (including COTS) and application development and delivery software,16031.67,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
3000759707,SGS CANADA INC.,2023-02-16T00:00:00Z,430.0,Scientific services,63034.79,Service,Competitive – Open Bidding,Natural Resources Canada,Lowest Price,True,None,True
3000763092,LIVESTREAM JUNKIES INC.,2023-03-29T00:00:00Z,332.0,Audio-visual services,16261.83,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000761583,GREAT SLAVE HELICOPTERS 2018 LTD.,2023-03-24T00:00:00Z,561.0,Rental of aircraft,17951.22,Service,Competitive – Traditional,Natural Resources Canada,Lowest Price,False,PSAB,False
3000760600,ELECTRICITY HUMAN RESOURCES CANADA,2023-02-16T00:00:00Z,362.0,Data and database access services,39999.74,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
3000759609,NERGICA,2023-02-02T00:00:00Z,3422.0,Suspense account (debit)-Other government departments,22600.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000753313,VANCOUVER PETROGRAPHICS,2023-03-16T00:00:00Z,430.0,Scientific services,39550.0,Service,Competitive – Traditional,Natural Resources Canada,Not applicable,False,None,True
3000763169,EDNA ELIAS,2023-03-30T00:00:00Z,351.0,Communications professional services not Elsewhere Specified,38843.75,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,PSAB,False
3000758100,TENAQUIP LTD,2023-01-11T00:00:00Z,1153.0,Footwear,22078.55,Good,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000762739,RHO PUBLISHING AND CONSULTING LTD,2023-03-22T00:00:00Z,362.0,Data and database access services,111362.46,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
3000762812,GEOVERRA INC.,2023-03-23T00:00:00Z,3422.0,Suspense account (debit)-Other government departments,17745.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000759072,"AG360, ARPENTEURS-GEOMETRES INC",2023-01-26T00:00:00Z,3422.0,Suspense account (debit)-Other government departments,68985.0,Service,Competitive – Traditional,Natural Resources Canada,Lowest Price,False,None,False
3000760801,CHEMICAL ENGINEERING RESEARCH,2023-02-20T00:00:00Z,491.0,Management consulting,22600.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
20230719A,CARTOCANADA INC.,2023-03-23T00:00:00Z,1250.0,Aircraft,78370.25,Good,Competitive – Open Bidding,Natural Resources Canada,Highest Combined Rating of Technical Merit and Price,False,None,False
20230645A,BLOOMBERG FINANCE LP,2023-03-30T00:00:00Z,362.0,Data and database access services,40780.84,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
3000759202,PHOENIX GEOPHYSICS LTD,2023-02-16T00:00:00Z,1284.0,Client software related to Distributed Computing Environment (DCE),10678.5,Good,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
3000757838,UNIVERSITY OF BRITISH COLUMBIA,2023-01-19T00:00:00Z,430.0,Scientific services,12600.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
3000759115,2484726 ONTARIO INC,2023-03-16T00:00:00Z,410.0,Legal services,2825000.0,Service,Competitive – Open Bidding,Natural Resources Canada,Lowest Price,False,None,False
3000759121,MOFFAT & CO,2023-03-17T00:00:00Z,410.0,Legal services,2825000.0,Service,Competitive – Open Bidding,Natural Resources Canada,Lowest Price,False,None,False
3000762271,OWN INNOVATION INC.,2023-03-17T00:00:00Z,410.0,Legal services,2825000.0,Service,Competitive – Open Bidding,Natural Resources Canada,Lowest Price,False,None,False
3000759510,THERIAULT ENVIRONMENTAL CONSULTING,2023-02-02T00:00:00Z,491.0,Management consulting,29515.6,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,PSAB,False
3000758524,MARIE LOUISE AASTRUP,2023-01-18T00:00:00Z,492.0,Research contracts,31500.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
3000760088,KINGSTON PROCESS METALLURGY,2023-02-09T00:00:00Z,430.0,Scientific services,24995.6,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
3000758323,UNIVERSITY OF OTTAWA,2023-01-16T00:00:00Z,430.0,Scientific services,15000.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
20230169A,EBSCO CANADA LTD.,2023-01-30T00:00:00Z,361.0,Electronic subscriptions and electronic publications,124779.44,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000760599,L&M VENTURES LTD.,2023-02-16T00:00:00Z,1264.0,Other vehicles,20145.7,Good,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000762273,LES SERVICES MENAGERS ROY LTEE.,2023-03-18T00:00:00Z,811.0,Contracted building cleaning,77679.17,Service,Competitive – Open Bidding,Natural Resources Canada,Lowest Price,False,None,False
3000756816,TERRA REPRODUCTIONS INC.,2023-01-12T00:00:00Z,859.0,Other Business services not Elsewhere Specified,67800.0,Service,Competitive – Open Bidding,Natural Resources Canada,Not applicable,False,None,False
3000761046,BANG THE TABLE CANADA LTD,2023-03-23T00:00:00Z,473.0,Information technology and telecommunications consultants,39324.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
20230491A,ROMQUEST TECHNOLOGIES CORP.,2023-02-28T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",64050.0,Good,Competitive – Open Bidding,Natural Resources Canada,Lowest Price,False,None,True
3000758471,BUREAU VERITAS COMMODITIES CANADA L,2023-01-26T00:00:00Z,430.0,Scientific services,39976.42,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
3000759969,ATHABASCA FUEL SERVICE LTD.,2023-02-09T00:00:00Z,1123.0,Aviation fuel,24948.0,Good,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000762342,RACHELE PRUD'HOMME,2023-03-23T00:00:00Z,351.0,Communications professional services not Elsewhere Specified,22148.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,PSAB,False
3000761016,ISOMASS SCIENTIFIC INC.,2023-02-22T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",24701.78,Good,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
3000763188,ARCON INVESTIGAIVE CONSULTING INC.,2023-03-30T00:00:00Z,859.0,Other Business services not Elsewhere Specified,41951.25,Service,Competitive – Open Bidding,Natural Resources Canada,Not applicable,False,None,False
3000758799,COMMISSIONAIRES NORTHERN,2023-01-23T00:00:00Z,460.0,Protection services,34860.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000761973,6893449 CANADA INC,2023-03-08T00:00:00Z,492.0,Research contracts,277126.84,Service,Competitive – Open Bidding,Natural Resources Canada,Highest Combined Rating of Technical Merit and Price,False,None,True
3000757914,METALS FOCUS LTD,2023-01-19T00:00:00Z,361.0,Electronic subscriptions and electronic publications,28383.81,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000759022,APEX ELEVATOR CONSULTING INC,2023-01-25T00:00:00Z,420.0,Engineering services not elsewhere specified,17259.95,Construction,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000759995,CANADA ENERGY SAVINGS COMFORT AND,2023-02-09T00:00:00Z,859.0,Other Business services not Elsewhere Specified,24455.46,Service,Competitive – Traditional,Natural Resources Canada,Lowest Price,False,None,False
3000762840,RTG PROTECH INC,2023-03-23T00:00:00Z,494.0,Translation services,11114.67,Service,Competitive – Traditional,Natural Resources Canada,Not applicable,False,None,False
3000762841,SHANNON WHITE,2023-03-23T00:00:00Z,859.0,Other Business services not Elsewhere Specified,10350.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
20220896A,SIMEX DEFENCE INC,2023-03-22T00:00:00Z,1340.0,Office buildings,47250.0,Good,Competitive – Open Bidding,Natural Resources Canada,Lowest Price,False,None,False
3000762842,GEOVERRA INC.,2023-03-24T00:00:00Z,3422.0,Suspense account (debit)-Other government departments,39585.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000762843,GEOVERRA INC.,2023-03-24T00:00:00Z,3422.0,Suspense account (debit)-Other government departments,39270.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000762386,THE AIM GROUP INC.,2023-03-15T00:00:00Z,813.0,Temporary help services,10170.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
20230238A,LECO INSTRUMENTS ULC,2023-01-20T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",247902.62,Good,Competitive – Open Bidding,Natural Resources Canada,Lowest Price,False,None,True
3000759062,ATCO FRONTEC LTD.,2023-01-26T00:00:00Z,811.0,Contracted building cleaning,47745.6,Good,Competitive – Traditional,Natural Resources Canada,Lowest Price,False,None,False
3000760713,ATCO FRONTEC LTD.,2023-03-01T00:00:00Z,811.0,Contracted building cleaning,52861.2,Good,Competitive – Traditional,Natural Resources Canada,Lowest Price,False,None,False
20230441A,COLDBLOCK TECHNOLOGIES INC.,2023-02-02T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",41132.0,Good,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
3000759627,THERMAL & MATERIAL ENGINEERING CENT,2023-02-02T00:00:00Z,420.0,Engineering services not elsewhere specified,97134.53,Service,Advance Contract Award Notice,Natural Resources Canada,Not applicable,False,None,False
3000761975,AVI SPL CANADA LTD,2023-03-08T00:00:00Z,1249.0,Other equipment and Parts,120237.92,Good,Competitive – Traditional,Natural Resources Canada,Variations or combinations of the above methods,False,None,False
20231017A,LEGER MARKETING INC.,2023-02-28T00:00:00Z,341.0,Communications research services,179840.06,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
80005752,COMPUGEN INC,2023-01-16T00:00:00Z,1284.0,Client software related to Distributed Computing Environment (DCE),1553750.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
3000759329,MARTIN FAIRBANK,2023-01-30T00:00:00Z,351.0,Communications professional services not Elsewhere Specified,20000.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000760455,SIEMENS CANADA LTD.,2023-02-14T00:00:00Z,665.0,Other equipment,66480.75,Construction,Advance Contract Award Notice,Natural Resources Canada,Not applicable,False,None,False
20230756A,ESRI CANADA LIMITED,2023-03-29T00:00:00Z,582.0,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),193545.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
3000763072,GARTNER CANADA CO.,2023-03-31T00:00:00Z,362.0,Data and database access services,186478.25,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
20230403A,GUIDEHOUSE INC.,2023-03-16T00:00:00Z,361.0,Electronic subscriptions and electronic publications,48271.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
20230867A,LENORMAND ROLAND SARL CYDAREX,2023-03-31T00:00:00Z,1284.0,Client software related to Distributed Computing Environment (DCE),100493.8,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
20230659A,MINERVA INTELLIGENCE,2023-01-17T00:00:00Z,3422.0,Suspense account (debit)-Other government departments,102312.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000760367,NORTHERN MICRO INC,2023-03-08T00:00:00Z,1249.0,Other equipment and Parts,277779.22,Good,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
20230686A,SILIXA INC,2023-03-24T00:00:00Z,1249.0,Other equipment and Parts,116419.91,Good,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
20230063A,SHAVER INDUSTRIES INC,2023-02-09T00:00:00Z,1239.0,Other office equipment and Parts,46209.09,Good,Competitive – Open Bidding,Natural Resources Canada,Lowest Price,False,None,False
20230860A,NANOS RESEARCH CORPORATION,2023-01-12T00:00:00Z,341.0,Communications research services,169963.06,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
20220405A,MCDONALD BROTHERS ELECTRIC,2023-01-04T00:00:00Z,1223.0,"Image/Video communications equipment (includes telepresence/video conferencing equipment, cabling, parts and peripherals)",1099350.0,Service,Competitive – Open Bidding,Natural Resources Canada,Highest Combined Rating of Technical Merit and Price,False,PSAB,False
20230550A,EVIDENT CANADA INC.,2023-02-02T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",29830.55,Good,Non-Competitive,Natural Resources Canada,Not applicable,False,PSAB,True
3000759112,XPS EXPERT PROCESS SOLUTIONS,2023-01-26T00:00:00Z,430.0,Scientific services,37968.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
3000760122,FEAVER'S LANE ENTERPRISES INC.,2023-02-09T00:00:00Z,473.0,Information technology and telecommunications consultants,29670.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
3000761661,SOFTSIM TECHNOLOGIES INC,2023-03-06T00:00:00Z,351.0,Communications professional services not Elsewhere Specified,39612.15,Service,Competitive – Open Bidding,Natural Resources Canada,Highest Combined Rating of Technical Merit and Price,False,None,False
3000761658,ACTIVATION LABORATORIES LTD,2023-03-03T00:00:00Z,430.0,Scientific services,14263.43,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
3000757603,AGILENT TECHNOLOGIES CANADA INC.,2023-01-03T00:00:00Z,859.0,Other Business services not Elsewhere Specified,37214.73,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000762712,IUFRO SECRETARIAT,2023-03-22T00:00:00Z,821.0,Membership fees,10311.16,Service,Competitive – Selective Tendering,Natural Resources Canada,Not applicable,False,None,False
3000757715,SFC ENERGY LTD,2023-01-05T00:00:00Z,3422.0,Suspense account (debit)-Other government departments,111198.07,Good,Competitive – Open Bidding,Natural Resources Canada,Not applicable,False,None,False
S84053,SOLUTION-D CANADA INC,2023-03-30T00:00:00Z,1283.0,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),95456.75,Good,Competitive – Traditional,Natural Resources Canada,Not applicable,False,None,True
S83750,PURESPIRIT SOLUTIONS INC,2023-02-09T00:00:00Z,1283.0,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),2319066.8,Good,Competitive – Traditional,Natural Resources Canada,Not applicable,True,None,True
3000762726,RYDER MATERIAL HANDLING ULC,2023-03-22T00:00:00Z,1264.0,Other vehicles,35921.32,Good,Competitive – Selective Tendering,Natural Resources Canada,Not applicable,False,None,False
3000756685,LANGUAGE RESEARCH AND,2023-01-09T00:00:00Z,447.0,Tuition fees and costs of attending courses including seminars not elsewhere specified,37459.5,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000762492,BLACKCOMB HELICOPTER LP,2023-03-17T00:00:00Z,859.0,Other Business services not Elsewhere Specified,11887.6,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000758004,CEDARHILL DIGITAL INC.,2023-01-10T00:00:00Z,859.0,Other Business services not Elsewhere Specified,225998.6,Service,Competitive – Open Bidding,Natural Resources Canada,Not applicable,False,None,False
20230534A,KIA CANADA INC,2023-02-16T00:00:00Z,1261.0,Road motor vehicles,51402.57,Good,Competitive – Open Bidding,Natural Resources Canada,Not applicable,False,None,False
20230536A,KIA CANADA INC,2023-02-16T00:00:00Z,1261.0,Road motor vehicles,51257.93,Good,Competitive – Open Bidding,Natural Resources Canada,Not applicable,False,None,False
3000760627,MANITOULIN TRANSPORT,2023-02-16T00:00:00Z,210.0,Transportation of things not elsewhere specified,19210.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000762366,INNOVATION 7,2023-03-17T00:00:00Z,446.0,Training consultants,36612.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,True,PSAB,False
3000760211,ROYAL MOVING & STORAGE (OTTAWA) INC,2023-02-14T00:00:00Z,859.0,Other Business services not Elsewhere Specified,2260000.0,Service,Competitive – Open Bidding,Natural Resources Canada,Lowest Price,False,None,False
3000761704,THE GOVERNORS OF THE UNIVERSITY,2023-03-24T00:00:00Z,431.0,Scientific consultants,37260.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
3000760680,AFFINITY NORTH,2023-02-17T00:00:00Z,447.0,Tuition fees and costs of attending courses including seminars not elsewhere specified,11300.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,True,PSAB,False
S87588,DELL CANADA INC.,2023-01-03T00:00:00Z,1283.0,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),11046.79,Good,Competitive – Open Bidding,Natural Resources Canada,Not applicable,False,None,True
3000759661,ATCO FRONTEC LTD.,2023-02-20T00:00:00Z,859.0,Other Business services not Elsewhere Specified,24835.86,Service,Competitive – Traditional,Natural Resources Canada,Lowest Price,False,None,False
80005858,SALESFORCE.COM CANADA CORPORATION,2023-02-10T00:00:00Z,582.0,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),37731.39,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
20230537A,KIA CANADA INC,2023-02-16T00:00:00Z,1261.0,Road motor vehicles,62698.05,Good,Competitive – Open Bidding,Natural Resources Canada,Not applicable,False,None,False
20230117A,MG2 ENERGIE,2023-01-12T00:00:00Z,1369.0,Other non-residential buildings,286172.78,Good,Competitive – Open Bidding,Natural Resources Canada,Lowest Price,False,None,False
3000757689,OMNIVIEW TECH CORP,2023-01-05T00:00:00Z,1283.0,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),14856.11,Good,Competitive – Traditional,Natural Resources Canada,Not applicable,False,None,True
3000762137,ALPINE HELICOPTERS LTD.,2023-03-13T00:00:00Z,859.0,Other Business services not Elsewhere Specified,12668.25,Service,Competitive – Traditional,Natural Resources Canada,Not applicable,False,None,False
3000757543,SKYMOUNT DRONES AND SATCOM INC,2023-01-03T00:00:00Z,1179.0,Miscellaneous manufactured articles,12155.41,Good,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
20231015A,KIA CANADA INC,2023-02-16T00:00:00Z,1261.0,Road motor vehicles,70848.8,Good,Competitive – Open Bidding,Natural Resources Canada,Not applicable,False,None,False
3000761034,THE GOVERNORS OF THE UNIVERSITY,2023-03-03T00:00:00Z,430.0,Scientific services,39975.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
3000757698,THE ARCTIC EIDER SOCIETY,2023-01-05T00:00:00Z,430.0,Scientific services,39500.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,True,None,True
3000757569,J.D. POWER CANADA INC.,2023-01-05T00:00:00Z,492.0,Research contracts,39832.5,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
3000758465,CEDARHILL DIGITAL INC.,2023-01-19T00:00:00Z,859.0,Other Business services not Elsewhere Specified,112997.18,Service,Competitive – Open Bidding,Natural Resources Canada,Not applicable,False,None,False
3000760559,GROUPE HAUTS-MONTS INTERNATIONAL IN,2023-02-16T00:00:00Z,859.0,Other Business services not Elsewhere Specified,132503.8,Service,Competitive – Open Bidding,Natural Resources Canada,Variations or combinations of the above methods,False,None,False
S87939,HYPERTEC SYSTEMS INC,2023-02-02T00:00:00Z,1283.0,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),81218.75,Good,Competitive – Traditional,Natural Resources Canada,Not applicable,False,None,True
20230493A,VAUTOUR RESOURCE CONSULTING INC.,2023-03-10T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",151850.69,Good,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
3000759144,BRITISH COLUMBIA INSTITUTE OF,2023-01-26T00:00:00Z,420.0,Engineering services not elsewhere specified,37590.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000758470,REDMANGO MEDIA,2023-01-19T00:00:00Z,859.0,Other Business services not Elsewhere Specified,112998.87,Service,Competitive – Open Bidding,Natural Resources Canada,Not applicable,False,None,False
20230858A,BLOOMBERG FINANCE LP,2023-03-27T00:00:00Z,361.0,Electronic subscriptions and electronic publications,124118.87,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000760366,REDMANGO MEDIA,2023-02-14T00:00:00Z,859.0,Other Business services not Elsewhere Specified,112998.87,Service,Competitive – Open Bidding,Natural Resources Canada,Variations or combinations of the above methods,False,None,False
S177452,AMAZON WEB SERVICES CANADA INC,2023-02-10T00:00:00Z,812.0,Computer services (includes IT solutions/deliverables as well as IT managed services),448067.6,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
3000762285,REDMANGO MEDIA,2023-03-14T00:00:00Z,859.0,Other Business services not Elsewhere Specified,112998.87,Service,Competitive – Open Bidding,Natural Resources Canada,Variations or combinations of the above methods,False,None,False
3000759656,FISHER SCIENTIFIC COMPANY,2023-02-03T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",13440.0,Good,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
3000757996,RGB MEDIA INC.,2023-01-10T00:00:00Z,859.0,Other Business services not Elsewhere Specified,338998.88,Service,Competitive – Open Bidding,Natural Resources Canada,Not applicable,False,None,False
3000759659,INNOTECH ALBERTA INC,2023-02-09T00:00:00Z,430.0,Scientific services,24937.5,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
S85774,XTRA DOCUMENT SOLUTIONS,2023-01-05T00:00:00Z,1239.0,Other office equipment and Parts,17434.0,Good,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
20221133A,KNUDSEN ENGINEERING LIMITED,2023-03-03T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",69070.58,Good,Non-Competitive,Natural Resources Canada,Not applicable,False,None,True
3000758002,REDMANGO MEDIA,2023-01-10T00:00:00Z,859.0,Other Business services not Elsewhere Specified,338996.62,Service,Competitive – Open Bidding,Natural Resources Canada,Not applicable,False,None,False
3000759765,RGB MEDIA INC.,2023-02-10T00:00:00Z,859.0,Other Business services not Elsewhere Specified,338994.94,Service,Competitive – Open Bidding,Natural Resources Canada,Variations or combinations of the above methods,False,None,False
3000757214,UNIVERSITY OF OTTAWA,2023-02-09T00:00:00Z,491.0,Management consulting,38000.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000760026,QUEST - QUALITY URBAN ENERGY,2023-02-08T00:00:00Z,420.0,Engineering services not elsewhere specified,39069.76,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
80006000,ADVANCED CHIPPEWA,2023-03-08T00:00:00Z,1284.0,Client software related to Distributed Computing Environment (DCE),65874.48,Good,Non-Competitive,Natural Resources Canada,Not applicable,False,Voluntary Set-Aside,True
3000761913,RGB MEDIA INC.,2023-03-08T00:00:00Z,859.0,Other Business services not Elsewhere Specified,338994.9,Service,Competitive – Open Bidding,Natural Resources Canada,Variations or combinations of the above methods,False,None,False
3000762288,RGB MEDIA INC.,2023-03-14T00:00:00Z,859.0,Other Business services not Elsewhere Specified,225996.61,Service,Competitive – Open Bidding,Natural Resources Canada,Variations or combinations of the above methods,False,None,False
3000758458,RGB MEDIA INC.,2023-01-19T00:00:00Z,859.0,Other Business services not Elsewhere Specified,112998.31,Service,Competitive – Open Bidding,Natural Resources Canada,Not applicable,False,None,False
3000760181,CLEARSTONE ENGINEERING,2023-02-10T00:00:00Z,420.0,Engineering services not elsewhere specified,91304.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
20230879A,TAYLOR & FRANCIS A TRADING DIVISION,2023-03-10T00:00:00Z,361.0,Electronic subscriptions and electronic publications,452156.97,Service,Competitive – Open Bidding,Natural Resources Canada,Not applicable,False,None,False
3000758196,THERMO FISHER SCIENTIFIC,2023-01-12T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",186541.4,Good,Competitive – Selective Tendering,Natural Resources Canada,Highest Combined Rating of Technical Merit and Price,False,None,True
3000757735,ECOLE DE LANGUES CREUSOT,2023-01-05T00:00:00Z,447.0,Tuition fees and costs of attending courses including seminars not elsewhere specified,38016.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000763220,GRAPHITE INSULATING SYSTEMS,2023-03-31T00:00:00Z,1179.0,Miscellaneous manufactured articles,15851.99,Good,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
S88514,SOLOTECH INC.,2023-01-26T00:00:00Z,1172.0,Office and stationers supplies,137634.0,Good,Competitive – Open Bidding,Natural Resources Canada,Not applicable,False,None,False
3000754030,FAST FORWARD FRENCH INC.,2023-02-06T00:00:00Z,447.0,Tuition fees and costs of attending courses including seminars not elsewhere specified,25300.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000759456,FAST FORWARD FRENCH INC.,2023-02-01T00:00:00Z,447.0,Tuition fees and costs of attending courses including seminars not elsewhere specified,16100.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000757924,HYPERACTIVE PRODUCTIONS INC,2023-01-10T00:00:00Z,448.0,Purchase of training packages and courses,89270.0,Service,Competitive – Selective Tendering,Natural Resources Canada,Highest Combined Rating of Technical Merit and Price,False,None,False
3000759156,CARLETON UNIVERSITY,2023-01-27T00:00:00Z,420.0,Engineering services not elsewhere specified,15073.22,Service,Competitive – Open Bidding,Natural Resources Canada,Not applicable,False,None,False
3000761670,VERNA MCGREGOR,2023-03-17T00:00:00Z,351.0,Communications professional services not Elsewhere Specified,38000.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,PSAB,False
3000762512,NOVA NETWORKS INC.,2023-03-17T00:00:00Z,1179.0,Miscellaneous manufactured articles,24382.27,Good,Competitive – Traditional,Natural Resources Canada,Not applicable,False,None,False
3000762915,GEOVERRA INC.,2023-03-26T00:00:00Z,3422.0,Suspense account (debit)-Other government departments,39795.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000762916,GLOBAL RAYMAC SURVEYS INC.,2023-03-26T00:00:00Z,3422.0,Suspense account (debit)-Other government departments,50268.75,Service,Competitive – Traditional,Natural Resources Canada,Lowest Price,True,None,False
3000762917,GEOVERRA INC.,2023-03-26T00:00:00Z,3422.0,Suspense account (debit)-Other government departments,16275.0,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
3000762918,GEOVERRA INC.,2023-03-27T00:00:00Z,3422.0,Suspense account (debit)-Other government departments,18847.5,Service,Non-Competitive,Natural Resources Canada,Not applicable,False,None,False
