Company ID,Company Code,Approval Date,Company Operating Name,Company Legal Name,Email,Phone Number,Fax Number,URL,City,Province,Address 1,Address 2,Postal Code,Company Description,Value of Contracts,Profile Link,Primary Industry NAICS Code,Alternate NAICS Codes,GSIN Codes
EC573EA0DD5FE641AEA8AA5054179016,6AYKAHFZ4C0F,,PrintX Inc,PrintX Inc,sharon@printx.ca,4163712933,4165049393,https://printx.ca,Toronto,Ontario,65 Crockford Blvd,,M1R3B7,PrintX offers print and related services  PrintX has capabilities to produce full colour and black and white digital printing along with traditional offset printing PrintX can produce a final finished print product using a full in-house bindery ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=EC573EA0DD5FE641AEA8AA5054179016, - ,323114 - Quick Printing | 323115 - Digital Printing | 323119 - Other Printing | 323120 - Support Activities for Printing | ,N7610D - BOOKS (PRINTING PRODUCTS PUBLICATIONS) | N7690 - Miscellaneous Printed Matter | R122C - Managed Print Services | T000GA - Communication Promotional Material (including printing and identification) | T014V8A - Copying Services | T015AA - Photocopying Services | T014D11 - Security Printing Exam Sheets | T014E5 - Promotional Items (Printed Only) | T014H15 - Flat Printing  / Loose leaf Printing | T014H5 - Flat Printing | T014Q10 - Offset Printing and Variable Imaging | T014SR - Printing of Envelopes | 
91A086DACBC5DD409D5701C1FA0F5938,7AYKAHEMUHGF,,Pro Metal Industries Ltd.,Pro Metal Industries Ltd.,info@prometal.ca,(306)525-6710,,https://prometal.ca,Regina  Sk (Yqr),Saskatchewan,261 Sherwood Road ,,S0G 5K0,We are 100 First Nations owned and based out of Regina Saskatchewan by the Pasqua First Nations GroupWe are a SME located in Western Canada For reference we are capable to provide the following services CWBAWS Certified WeldingBallistic ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=91A086DACBC5DD409D5701C1FA0F5938, - ,332319 - Other Plate Work and Fabricated Structural Product Manufacturing | 336611 - Ship Building and Repairing | 332910 - Metal Valve Manufacturing | 333511 - Industrial Mould Manufacturing | 333519 - Other Metalworking Machinery Manufacturing | ,N1560 - Airframe Structural Components | 5179I - Other Building Completion and Finishing | N9440 - Miscellaneous Crude Agricultural and Forestry Products | N4240 - Safety and Rescue Equipment | N5410 - Prefabricated and Portable Buildings | N9330 - Plastics  Fabricated Materials | 5139B - Engineering Works  Not Elsewhere Specified | 5169D - Other Installation Work | N5999 - Miscellaneous Electrical and Electronic Components | N9999 - Miscellaneous Items | N5610 - Mineral Construction Materials  Bulk | JD1560 - Airframe Structural Components - Production Design | N4240G - Respirators  Air Filtering and Components | 
E5A4E05571C3324EADA9F396B0E9A079,0AYKAHCQR66A,,Pro Rescue Services Inc.,Pro Rescue Services Inc.,office@prorescueservices.com,5879994915,,https://www.prorescueservices.com,Parkland County,Alberta,2  52329 RR13,,T7Y2C2,Pro Rescue Services provides rescue services and training with the most experienced and qualified safety workers in Western Canada  Our specialty is technical rescue confined space working at heights rope tower trench swiftstatic water ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=E5A4E05571C3324EADA9F396B0E9A079,238990 - All Other Specialty Trade Contractors,,U099S - Safety Training Courses | 
10C46756D1E236489C0163991E5955E4,DAYKAHH3V52U,,PRO-FACTS INC,PRO-F.A.C.T.S INC.,rhonda@profacts.ca,(705) 849-6780,,https://www.profacts.ca,North Bay,Ontario,4300 Hwy 63,,P1B8G4,PRO-FACTS provides training and consultation to help improve or maintain your workplace safety We are here to help you decipher what is required based on your specific tasks performed and ensure that you and your employees are provided the ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=10C46756D1E236489C0163991E5955E4,611690 - All Other Schools and Instruction,,U008B - Evaluation Design (Training) | U008G - Conduct Training for Instructors Courses | U008N - Training and Curriculum Development | U008P - End-to-End Learning Services (Excludes COTS Training) | 
AB376C45A193DF40A53CB7B8839B5B9B,6AYKAHH7R34Q,,Proactive Information Services Inc.,Proactive Information Services Inc.,larry@proactive.mb.ca,2042927880,,https://www.proactive.mb.ca,Sandy Hook,Manitoba,2 - Eighth Avenue,PO Box 439,R0C 2W0,Headquartered in Manitoba Canada since 1984 Proactive assists clients in the public and non-profit sectors in meeting their social research and program evaluation needs We gratefully acknowledge that we live and work on Treaty 1 Territory ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=AB376C45A193DF40A53CB7B8839B5B9B,541990 - All Other Professional  Scientific and Technical Services,,B504A - Educational Studies | 
97E049E364DB5173E0531B96D48E86D3,CAYKAH82KN89,,Problem Solved Plumbing & Heating Ltd,Problem Solved Plumbing & Heating Ltd,acct@problemsolvedplumbing.ca,4034770933,,,Cochrane,Alberta,348 Powell St,,T4C1Z1,We are a small family run business based out of Cochrane Alberta We can handle anything from a small service call to a large commercial project We have done lots of work for both the Morley Reservation and Eden Valley Reservation The owner ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=97E049E364DB5173E0531B96D48E86D3,238220 - Plumbing  Heating and Air-Conditioning Contractors,,5162C - Plumbing Contractor Services | 5161B - Heating  Ventilation and Air Conditioning Maintenance & Inspection Services | N4510AE - Plumbing Fixtures  Institutional | N4510 - Plumbing Fixtures and Accessories | 5179I - Other Building Completion and Finishing | N4130 - Refrigeration and Air Conditioning Components | 5162A - Water Plumbing and Drain Laying Work | N4510GA - Plumbing Supplies  Fittings  Faucets  Etc. | 5169D - Other Installation Work | K114B - Septic Tank/Latrine Service | N4520A - Furnaces  Warm Air  Oil  Gas or Solid Fuel (Domestic) | 
14F1917929423C45A1703FF44897DECF,3B0EEW2X38CE,2023-06-16,Professional Sourcing Solutions Inc.,Professional Sourcing Solutions Inc.,bryan@professionalsourcingsolutions.ca,7057723302,,,Peterborough,Ontario,453 RAYMOND ST,,K9H7P3,Specialized talent acquisition and recruitment services for small medium and large organizations Contracts were for all levels and roles from specialized to mass recruitment- Healthcare Union and Non-Uniono RNs RPNs and PSWso MRTs ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=14F1917929423C45A1703FF44897DECF, - ,541611 - Administrative Management and General Management Consulting Services | 541612 - Human Resources Consulting Services | 541619 - Other Management Consulting Services | ,R201DI - Services of Individuals - Cook (Chef) | R201E - Temporary Help  N.E.S. | R201EA - Temporary Help Services - Industrial | R201F - Hiring of Ships' Crews  Pilots  Etc. | R201FA - Services Related to Water Transportation - Hiring of Ships' Crews  Pilots  Etc. | R201H - Executive Search Services | R201A - General Office Help | R201AA - Temporary Help Services  General Office Support | R201AC - Temporary Help Services - Administrative | R201BA - Temporary Help Services - Professional and Technical | R201D - Services of Individuals - Except Consultants | R201DB - Services of Individuals - Management | R201DD - Services of Individuals - Environment | R201DF - Services of Individuals - Mechanical and Electronic Contractors | R201DG - Services of Individuals - General Labourers and Trade Helpers | R201DH - Services of Individuals - Truck Drivers | 
27BBB6ACFF162F4586B6394C727A7688,6B2JEUW44ZXD,2023-10-10,Prologic Systems Ltd.,Prologic Systems Ltd.,angela@prologicsystems.ca,8197240029,,http://www.prologicsystems.ca,Ottawa,Ontario,2255 St. Laurent Blvd.,Suite 320,K1G 4K3,With nearly half a century of steadfast dedication to excellence Prologic Systems Ltd stands as a pillar of trust and proficiency offering unmatched services to government and private sectors across a wide spectrum Leveraging a rich heritage ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=27BBB6ACFF162F4586B6394C727A7688, - ,,
CE8E2E0C1FAF794AB586EC9517854B1E,AB5XNVPXQG1J,2024-04-12,Prologic Systems Ltd. and Maplesoft Consulting Inc. in JV,Prologic Systems Ltd. and Maplesoft Consulting Inc. in JV,angela@prologicsystems.ca,8197240029,,https://www.prologicsystems.ca,Ottawa,Ontario,130 Albert St.,Suite 605,K1P 5G4,The joint venture JV between Prologic and Maplesoft Consulting represents a strategic alliance designed to leverage the unique strengths and extensive expertise of both companies This JV aims to offer comprehensive solutions that integrate ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=CE8E2E0C1FAF794AB586EC9517854B1E, - ,,R199IP - Personnel Management: Staffing | R201H - Executive Search Services | 
95014E72C87B6542BED49FC584AFF93A,CAYKAHD4UQVD,,ProMaker.ca,ProMaker.ca,promaker.ca@gmail.com,4317773979,,https://www.promaker.ca,Winnipeg,Manitoba,951 Chancellor Dr.,,R3T 2K2,Promakerca specializes in Additive Manufacturing Antimicrobial Metal Coatings and TextilesWe are a Direct-to-consumer manufacture of - Copper coated glassware- Copper coated promotional items- Copper Sculptures and Plaques- Textiles - Cloth ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=95014E72C87B6542BED49FC584AFF93A,332810 - Coating  Engraving  Heat Treating and Allied Activities,335229 - Other Major Appliance Manufacturing | 339910 - Jewellery and Silverware Manufacturing | 332999 - All Other Miscellaneous Fabricated Metal Product Manufacturing | 3391 - Medical Equipment and Supplies Manufacturing | 339110 - Medical Equipment and Supplies Manufacturing | ,N7195 - Miscellaneous Furniture and Fixtures | R019E - Business Services | N4510 - Plumbing Fixtures and Accessories | U006C - Technical / Vocational Training | N8305 - Textile Fabrics | D399A - Miscellaneous Communications Services | N4940 - Maintenance and Repair Shop Specialized Equipment  Miscellaneous | R199B - Miscellaneous Business Services | 5179I - Other Building Completion and Finishing | N7045 - Computer Supplies | N4910 - Motor Vehicle Maintenance and Repair Shop Specialized Equipment | N8105 - Bags and Sacks | N7520 - Office Devices and Accessories | 5179F - Building/Installation Special Trade Services  Not Elsewhere Specified | D316B - Telecommunications Network Services | 5176B - Wood and Metal Joinery and Carpentry | N9330 - Plastics  Fabricated Materials | N5110 - Hand Tools  Edged  Nonpowered | N5120 - Hand Tools  Nonedged  Nonpowered | N2540 - Vehicular Furniture and Accessories | N4510GA - Plumbing Supplies  Fittings  Faucets  Etc. | 5169D - Other Installation Work | 5139A - Construction Services  Not Elsewhere Specified | R123A - Organization Development | T099A - Publishing  Co-Publishing and Support Services - Paper and Electronic Format | R199H - Consulting Services  Change Management / Organizational Development (CM/OD) | T000G - Communication Support Products | N7510 - Office Supplies | N9999 - Miscellaneous Items | N7290 - Household and Commercial Furnishings and Appliances  Miscellaneous | N6910 - Training Aids | N5120N - Tradesman and Special Tasks Tools | T005A - Graphic Design Services - including website | 5177B - Interior Fitting Decoration Work | N8105CA - BAG  TEXTILE  WOVEN PLASTIC | 
C01AAE5A3347B741A118DECD24693E74,EB6X7H6RFY52,2024-06-07,Promesh Textile Solutions,Indigicore Constructors Group,Info@indigicore.com,7782404630,,https://promesh.co/,Langley,British Columbia,#13-19889 96th ave  Suite # 212 ,,V1M3C7,Indigicore  Promesh are a Indigenous and Canadian Owned Group focused on using forever materials properly and consciously by making products that will last forever Our main products are created with an advanced Mesh Textile that is mold ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=C01AAE5A3347B741A118DECD24693E74, - ,314910 - Textile Bag and Canvas Mills | 314990 - All Other Textile Product Mills | 313240 - Knit Fabric Mills | ,N8305 - Textile Fabrics | 
97E049E362F35173E0531B96D48E86D3,CAZJJERCV8DD,,ProTech Building Safety Systems,Pro Tech Anchors Inc.,info@protechsystems.ca,,,http://www.protechsystems.ca,Dartmouth,Nova Scotia,45-10 Akerley Blvd,,B3B1J4,Design supply installation inspection and testing of fall protection and access systems  Rope access and inspection services of various types,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=97E049E362F35173E0531B96D48E86D3,541990 - All Other Professional  Scientific and Technical Services,238190 - Other Foundation  Structure and Building Exterior Contractors | 541330 - Engineering Services | 541690 - Other Scientific and Technical Consulting Services | ,
97E049E362B75173E0531B96D48E86D3,1AYKAH9BVGFS,,PUBLIC CITÉ MULTIMÉDIA,PUBLIC CITÉ MULTIMÉDIA,administration@publiccite.com,418 847-3626,,http://www.publiccite.com,Wendake,Quebec,650  rue Chef-Pierre-Athironta,,G0A 4V0,AUDIOVISUAL PRODUCTIONS - SOUND AND VIDEO VIDEO CAPTURE VOICE RECORDING SUBTITLED OR DUBBED TRANSLATION SHOW PRODUCTION SIMULCAST WEB-CASTING 100 NATIVE BROADCAST,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=97E049E362B75173E0531B96D48E86D3,541810 - Advertising Agencies,512110 - Motion Picture and Video Production | ,T018C - Audio and Video | 
05E28766B45457C7E0633597D48E1B59,5B2979W2377R,2023-09-22,Publicites PRT,Services Informatiques Montagnais Inc,info@pub-prt.com,418-843-1349,,https://pub-prt.com,Wendake,Quebec,93A  Bastien blvd,,G0A 4V0,For all your Promotional Products and Marketing needs for your employees customers or business partners from Corporate Gifts to logo identified Apparel we will will help find everything and anything you need for any project  big or small ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=05E28766B45457C7E0633597D48E1B59, - ,541891 - Specialty Advertising Distributors | 323115 - Digital Printing | 323119 - Other Printing | ,D399A - Miscellaneous Communications Services | R199B - Miscellaneous Business Services | T003A - Advertising | T005A - Graphic Design Services - including website | 
97023E596AB38044A7D67F78F663D6A9,BAYKAHEAEH7R,,PUMP Infusions & Aesthetics Inc,PUMP Infusions & Aesthetics Inc,reservations@pumpiv.com,7808322395,,,Grande Prairie,Alberta,10423 111 Avenue,,T8V1T9,The business is a mobile auto detailing and sales of medical supplies such as masks and gloves,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=97023E596AB38044A7D67F78F663D6A9, - ,811121 - Automotive Body  Paint and Interior Repair and Maintenance | ,N4910 - Motor Vehicle Maintenance and Repair Shop Specialized Equipment | 
9D775542899F7A4395F8C1A5F3C4F374,5B1WCTTQGYZH,2024-02-21,PUMP IT UP BOUNCE HOUSE RENTALS INC.,PUMP IT UP BOUNCE HOUSE RENTALS INC.,pumpitupbouncehouse@gmail.com,5196438526,,https://www.facebook.com/Pumpitupbouncehouserentals/,Kettle And Stony Point Fn,Ontario,9376 lake road,,N0N 1J1,Pumps it up Bounce House Rentals is a small business 100 Indigenous owned and liability insurance up to 2 million There are four bounce houses to choose from which will be delivered set up and taken down in the same day  The event host ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=9D775542899F7A4395F8C1A5F3C4F374, - ,,
BCA79D726F8DD04D8B26A4D2E58F162F,5AYKAHDYFJ0F,,Puntledge RV Campground,KFN Real Estate LP,jen.knox@kfnedc.ca,2503343773,,,Courtenay,British Columbia,4624 Condensory Rd,,v9J1R6,Puntledge RV Campground,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=BCA79D726F8DD04D8B26A4D2E58F162F, - ,55 - Management of Companies and Enterprises | ,R019E - Business Services | 
F06B67B2403234418E3A7D25B04557EB,2B0C2K8SJVAS,2023-06-28,Purdy s Refrigeration and Air-Conditioning,Samuel Purdy,purdysrefrigeration@outlook.com,9028039111,,,Conquerall Bank,Nova Scotia,708 Hwy 331,,B4V0H6,Red seal HVAC technician providing installationmaintenance of heat pumps and light commercial refrigeration,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=F06B67B2403234418E3A7D25B04557EB, - ,,JI4130 - REFRIGERATION AND AIR CONDITIONING COMPONENTS - INSTALLATION | JX4110 - Refrigeration Equipment - Repair | 
068ED3C97F5F9943819DFC3869019665,DAZU0QVARXUV,2023-07-05,Pure Enviro Management Canada Inc.,Pure Enviro Management Canada Inc.,clafontaine@pureenviromgt.com,3065419680,,,Regina,Saskatchewan,122 Sangster Blvd,,S4R6L5,We are a consultant driven company specializing in negotiation project management and community development We also provide environmental services relating to planning and site maintenance,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=068ED3C97F5F9943819DFC3869019665, - ,561722 - Janitorial Services (except Window Cleaning) | 562990 - All Other Waste Management Services | ,
97E049E361935173E0531B96D48E86D3,CB3SYMZC1ZZW,,PureSpirIT Solutions Inc,PureSpirIT Solutions Inc,cbouchard@purespiritsolutions.com,613-254-5500,,http://www.purespiritsolutions.com,Kanata,Ontario,135 Michael Cowpland Dr.,,K2M2E9,Leading reseller of IT hardware software and related products to the Canadian Federal GovernmentOnly Indigenous reseller partner listed on the DellEMC PISAPureSpirIT is an industry-leading Canadian IT Value Added Reseller ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=97E049E361935173E0531B96D48E86D3,417310 - Computer  Computer Peripheral and Pre-Packaged Software Wholesaler-Distributors,417920 - Service Establishment Machinery  Equipment and Supplies Wholesaler-Distributors | 518210 - Data Processing  Hosting  and Related Services | ,N7010 - Automatic Data Processing Equipment  System Configuration | N7050 - ADP Components | N7045 - Computer Supplies | D302A - Informatics Professional Services | N7030 - ADP Software | D317B - Information Retrieval Services  Database | D316B - Telecommunications Network Services | N7020 - ADP Central Processing Unit (CPU  Computer) Analog | R199H - Consulting Services  Change Management / Organizational Development (CM/OD) | N7021 - ADP Central Processing Unit (CPU  Computer) Digital | N7035 - ADP Support Equipment | N7025 - ADP Input-Output and Storage Devices | N5810 - Communications Security Equipment and Components | 
6FDFB0C60C47BB42BC66FAA279A9CD66,1B5HRB749R88,2024-04-10,Push Interactions,Push Software Interactions  Inc.,salesgroup@pushinteractions.com,(306) 261-1849,,https://pushinteractions.com/,Saskatoon,Saskatchewan,205 - 415 Wellman Crescent,,S7T 0J1,At Push Interactions we are passionate about developing feature-rich Mobile apps for Apple and Android phones and web applications that are intuitive reliable and empower people to do more with technology  We also focus on Project Rescue ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=6FDFB0C60C47BB42BC66FAA279A9CD66, - ,,AZ110254 - System Design  Development and Testing: Science and Technology Related (R&D) | 
01BDA44A6AECDF41B4AD136F5ECCDB11,1AZTF6QMQRRD,2024-05-21,Putjotik Fisheries Ltd.,Putjotik Fisheries Ltd.,putjotikfisheries@gmail.com,7096918386,,,Nain,Newfoundland And Labrador,PO Box 385,,A0P 1L0,Inuit-owned commercial fishing vessel available to perform scientific research in marine environments surrounding the coast of Labrador and Newfoundland including offshore areas,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=01BDA44A6AECDF41B4AD136F5ECCDB11, - ,,
97E049E363A95173E0531B96D48E86D3,6AYKAHAP5J4Q,,Qalipu Development Corporation,Qalipu Development Corporation,hello@qalipudevelopment.ca,,,,Corner Brook,Newfoundland And Labrador,1 Church St,Majestic Premises  Second Floor,A2H2Z4,The Qalipu Development Corporation QDC based in Corner Brook Newfoundland is an independent body that is owned completely by the Qalipu Mikmaq First Nation Band QMFNB It is mandated to pursue economic opportunities that will result in ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=97E049E363A95173E0531B96D48E86D3,531120 - Lessors of Non-Residential Buildings (except Mini-Warehouses),114113 - Salt Water Fishing | 311710 - Seafood Product Preparation and Packaging | 531310 - Real Estate Property Managers | ,
7513488737EDC74E89ADC823B999A055,3B4A6F7UHGA4,2024-02-27,Qikiqtaaluk Corporation Fisheries Division,Qikiqtaaluk Corporation,Fisheries@qcorp.ca,867-979-8400,,https://www.qcorp.ca/qc-services/qc-fisheries-division/,Iqaluit,Nunavut,P.O. Box 1228,,X0A 0H0,QC Fisheries Division plays a pivotal role in overseeing all fishery and marine-related activities within the QC Group of Companies Our responsibilities encompass the management and distribution of QCs fishing quota Unaaq quota allotments ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=7513488737EDC74E89ADC823B999A055,114113 - Salt Water Fishing,,
0BF1A9EB5E0092DFE0633597D48E4105,FB3QKG58P3NN,2023-12-07,Qikiqtaaluk Environmental,Qikiqtaaluk Environmental Inc.,info@qenv.ca,867-222-8194,,http://www.qenv.ca,Iqaluit,Nunavut,2027 Iqaluit Lane,,X0A3H0,Environmental contractor and consulting firm specializing in contaminated site remediation and assessment hazardous waste management water and soil treatment mould and asbestos assessments andor abatement hazardous building materials assessments ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=0BF1A9EB5E0092DFE0633597D48E4105,541330 - Engineering Services,541690 - Other Scientific and Technical Consulting Services | 562910 - Remediation Services | 562990 - All Other Waste Management Services | ,5139C - General Heavy Construction | R019U - Professional Services / Program Research Analysis | E199D - Environmental Services | R199H - Consulting Services  Change Management / Organizational Development (CM/OD) | 
97E049E364465173E0531B96D48E86D3,5AYKAH7W9AEM,,Qillaq Innovations Ltd,5140 Nunavut Ltd,sgillis@qillaq.ca,867-983-2818,,http://www.qillaq.ca,Cambridge Bay,Nunavut,6 Zebra Street,,X0B0C0,General contracting and retail sales of modular and collapsible buildings,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=97E049E364465173E0531B96D48E86D3,444190 - Other Building Material Dealers,238390 - Other Building Finishing Contractors | 238990 - All Other Specialty Trade Contractors | ,
EA98C876B6B2274E8BE26A6C624D496F,5AYKAHN2R7K9,,Qooluun-Allnorth Limited Partnership,Qooluun-Allnorth Limited Partnership,lskaalid@allnorth.com,2503076584,,https://www.allnorth.com,Prince George,British Columbia,2011 PG Pulpmill Road  PO Box 968,,V2L4V1,Qooluun  Allnorth LP is a limited partnership between the Qooluun Ventures Inc and Allnorth for the provision of engineering and construction services to the oil and gas forestry mining pulp and paper chemical and infrastructure sectors ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=EA98C876B6B2274E8BE26A6C624D496F, - ,,
767662B573D1E4499DE5B28A93B75CA4,AAYKAHN90181,,QPI/NCCP Plateau Development L.P.,QPI/NCCP Plateau Development L.P.,ngrandahl@nccig.ca,867-979-8903,867-979-8910,,Iqaluit,Nunavut,5300 Qulliq Court,,X0A 0H0,OwnLease Residential and Commercial space in Nunavut,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=767662B573D1E4499DE5B28A93B75CA4, - ,,
0BB4081A0EBCEC49A5EA361EB6251CAC,0AYKAHFVA42V,,Quantifai Technologies,1721490 ALBERTA INC,ecabot@quantifai.ca,4034834515,,,Okotoks,Alberta,108 Crystal Shores Manor,,T1S 2H6,Quantifai Technologies provides advanced infrastructure consulting services for both small businesses and large enterprises  We focus on workplace modernization and cloud adoption at the workstation and datacenter level,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=0BB4081A0EBCEC49A5EA361EB6251CAC, - ,541510 - Computer Systems Design and Related Services | ,D302A - Informatics Professional Services | 
9EAE3CE97582B442A9D13FD00625E5DC,7AYKAHBPS05T,,Quarry Ridge Construction Ltd.,Quarry Ridge Construction Ltd.,quarryridgeconstruction@gmail.com,2049810769,,,Stonewall,Manitoba,Box 1839,,R0C 2Z0,Professional engineer project management construction management design build contractor equipment rentals roads and bridges soil remediation water and sewer building construction site services winter road construction and maintenance,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=9EAE3CE97582B442A9D13FD00625E5DC,54 - Professional  Scientific and Technical Services,21 - Mining  Quarrying  and Oil and Gas Extraction | 23 - Construction | 55 - Management of Companies and Enterprises | ,5139C - General Heavy Construction | 5162C - Plumbing Contractor Services | 5139D - General Marine Construction Work | V001A - Freight and Cargo Services | E199D - Environmental Services | C211D - Architect and Engineering Services - Buildings | V001B - Trucking | 5112B - Demolition Work | U099S - Safety Training Courses | V502B - Hotels  Motels and Commercial Accommodation | K102B - Food Catering Services | 5131C - Highways  Roads  Railways   Airfield Runways | 5139B - Engineering Works  Not Elsewhere Specified | 5164A - Electrical Installations and Major Repairs | K114B - Septic Tank/Latrine Service | 5139A - Construction Services  Not Elsewhere Specified | S099A - Sanitary Services | 5129B - Construction of Other Buildings | 5133C - Waterways  Harbours  Dams and Other Water Works | R199H - Consulting Services  Change Management / Organizational Development (CM/OD) | C111A - Architect/Engineer Services - Administration & Service Buildings | V401B - Transportation | 
063451170A116A47A8FF4FE1193F9897,9AYKAHBPWFSU,,Quarry Ridge Construction Ltd./Arnason Industries Ltd. Joint Venture,Quarry Ridge Construction Ltd./Arnason Industries Ltd. Joint Venture,quarryridgeconstruction@gmail.com,(204) 981-0769,,,Winnipeg,Manitoba,Box 48  Group 200  R.R. 2  R3C 2E6,,R3C 2E6,Professional Engineering project manager construction management equipment rentals roads and bridges soil remediation water  sewer building construction site services winter road construction and maintenance,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=063451170A116A47A8FF4FE1193F9897,23 - Construction,238110 - Poured Concrete Foundation and Structure Contractors | ,5139C - General Heavy Construction | R199X - Adjudication Services | 5139D - General Marine Construction Work | V001A - Freight and Cargo Services | E199D - Environmental Services | V001B - Trucking | 5112B - Demolition Work | U099S - Safety Training Courses | 5131C - Highways  Roads  Railways   Airfield Runways | 5162A - Water Plumbing and Drain Laying Work | 5139B - Engineering Works  Not Elsewhere Specified | 5164A - Electrical Installations and Major Repairs | 5139A - Construction Services  Not Elsewhere Specified | 5129B - Construction of Other Buildings | E103A - Water Quality Support Services | 
57EDA1FC1854C5489CA32E8FBE4C0880,BB1MRQWA4K8X,2023-08-17,Quattro-Tsuut'ina Joint Venture,Quattro-Tsuut'ina Joint Venture,peter.guy@quattroconstructors.com,604-330-9440,,,Vancouver,British Columbia,409 Granville St Suite 701,,V6C 1T9,Quattro-Tsuutina Joint Venture composed of MDBS Quattro Constructors Ltd and Tsuutina Nation to provided services to heavy civil projects within Canada,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=57EDA1FC1854C5489CA32E8FBE4C0880, - ,,5139C - General Heavy Construction | 5141A - Prefabricated Constructions  Supply and Erection | 5159B - Other Special Trade Construction Work | 
F26869279EC856AEE0533597D48EA0D4,0AYKAHH0GYVH,,Queen s Battery Engineering Co.,Queen s Battery Engineering Corporation,queensbatteryeng@gmail.com,7097273015,,,St. John's,Newfoundland And Labrador,54 Rennie's Mill Road,,A1C 3P8,Provides structural engineering services including but not limited to design of wood concrete and steel structures structural analysis and modeling condition assessments technical reporting design review This company is a small operation ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=F26869279EC856AEE0533597D48EA0D4,541330 - Engineering Services,,C129A - Architectural & Engineering  Services - Other Non-Building Structures | C119F - Engineering Services - Buildings | C211D - Architect and Engineering Services - Buildings | C212B - Architectual & Engineering CADD Services | C213A - Architectural & Engineering Inspection Services | 
889F6A84FE26F0438C38647BAFBE390C,3AYKAHM5A3E6,,Quest Accommodation,Quest Accommodation Inc.,admin@questaccommodation.ca,5875888861,,https://questaccommodation.ca/,St. Albert,Alberta,10-156 ST ALBERT TRAIL,,T8N0P5,The business is a multi-recreational tourist destination focused on unique stays our focus is making forever memories in natureThere will be multiple types of stays including yurts teepees hobbit holes hike-in traditional camping cabins ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=889F6A84FE26F0438C38647BAFBE390C, - ,72119 - Other Traveller Accommodation | 72121 - RV (Recreational Vehicle) Parks and Recreational Camps | 531120 - Lessors of Non-Residential Buildings (except Mini-Warehouses) | ,
5A0B14BF58545C439AF67E95CA8152AC,BB6VDVWHT1FA,2024-06-14,Quinn & Company Appraisals Ltd.,Quinn & Company Appraisals Ltd.,qadmin@telus.net,7803704488,,,Fort Mcmurray,Alberta,P.O. Box 76  Riverstone PO,,T9K 2X4,Founded in 2010 we are proud to serve a wide range of cities towns and hamlets in Northern Alberta including Athabasca Lac La Biche Slave Lake and Fort McMurray We provide expert appraisal services at reasonable prices with unsurpassed ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=5A0B14BF58545C439AF67E95CA8152AC, - ,531390 - Other Activities Related to Real Estate | 531320 - Offices of Real Estate Appraisers | ,R013A - Land and Building Appraisal | 
